age,date,workclass,education,educational_num,marital_status,race,gender,hours_per_week,income_depvar
42,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,42,1
28,01/01/10,Self-emp-not-inc,HS-grad,9,Never-married,White,Female,28,0
42,01/01/10,Local-gov,Some-college,10,Married-civ-spouse,White,Male,52,1
60,01/01/10,State-gov,Masters,14,Married-civ-spouse,White,Female,40,1
76,01/01/10,?,HS-grad,9,Widowed,White,Female,25,0
21,01/01/10,Private,Assoc-voc,11,Never-married,White,Female,40,0
29,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
43,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
44,01/01/10,Private,HS-grad,9,Divorced,White,Male,38,0
45,01/01/10,Private,Bachelors,13,Divorced,White,Female,35,1
38,01/01/10,Private,Some-college,10,Never-married,Black,Female,40,0
28,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,1
29,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
20,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
49,01/01/10,Self-emp-inc,Masters,14,Married-civ-spouse,White,Male,40,1
36,01/01/10,Local-gov,Some-college,10,Married-civ-spouse,White,Male,56,1
40,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,50,1
17,01/01/10,Private,12th,8,Never-married,White,Female,30,0
45,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
42,01/01/10,Private,Some-college,10,Never-married,White,Male,28,0
29,01/01/10,Private,Bachelors,13,Never-married,Black,Female,40,0
57,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,13,1
23,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
20,01/01/10,Private,Some-college,10,Never-married,Black,Female,40,0
23,01/01/10,Private,HS-grad,9,Never-married,White,Male,24,0
39,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
34,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
43,01/01/10,Self-emp-not-inc,Bachelors,13,Never-married,White,Male,45,0
25,01/01/10,State-gov,Some-college,10,Never-married,White,Male,40,0
40,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,60,0
52,01/01/10,Self-emp-not-inc,HS-grad,9,Divorced,White,Male,25,0
48,01/01/10,Private,HS-grad,9,Widowed,White,Female,36,0
37,01/01/10,Private,Assoc-voc,11,Never-married,Black,Female,6,0
36,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,50,0
33,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,0
36,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Female,40,1
24,01/01/10,Private,Bachelors,13,Never-married,White,Male,10,0
42,01/01/10,Local-gov,HS-grad,9,Divorced,White,Male,40,0
35,01/01/10,Self-emp-inc,Assoc-acdm,12,Never-married,White,Male,40,0
40,01/01/10,Federal-gov,HS-grad,9,Divorced,White,Female,22,0
50,01/01/10,Self-emp-inc,Prof-school,15,Married-civ-spouse,Asian-Pac-Islander,Male,40,0
40,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,50,1
22,01/01/10,Private,HS-grad,9,Never-married,Black,Male,40,0
57,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,40,0
51,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,1
61,01/01/10,Federal-gov,HS-grad,9,Never-married,White,Female,35,0
71,01/01/10,Private,HS-grad,9,Widowed,White,Female,20,0
47,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
38,01/01/10,Private,Bachelors,13,Never-married,White,Female,45,0
25,01/01/10,Private,Bachelors,13,Never-married,White,Male,65,0
33,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,50,0
40,01/01/10,State-gov,11th,7,Divorced,White,Female,52,0
39,01/01/10,?,11th,7,Never-married,Black,Female,40,0
29,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Female,40,0
33,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
46,01/01/10,Private,Some-college,10,Never-married,Black,Female,36,0
24,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Female,40,1
28,01/01/10,Private,Masters,14,Never-married,Other,Male,30,0
20,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
34,01/01/10,Private,Some-college,10,Divorced,White,Female,40,0
34,01/01/10,State-gov,Bachelors,13,Married-civ-spouse,White,Male,55,0
25,01/01/10,Private,Some-college,10,Never-married,Black,Female,40,0
36,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
61,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
38,01/01/10,Private,Some-college,10,Separated,White,Female,58,0
57,01/01/10,Private,HS-grad,9,Widowed,White,Female,25,0
20,01/01/10,?,HS-grad,9,Never-married,White,Female,40,0
56,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Female,10,0
24,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,0
60,01/01/10,Private,Some-college,10,Divorced,White,Female,48,0
37,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,0
27,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
54,01/01/10,Private,Some-college,10,Separated,White,Male,28,0
40,01/01/10,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,30,0
18,01/01/10,Private,12th,8,Never-married,White,Male,15,0
51,01/01/10,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,40,1
40,01/01/10,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,50,1
64,01/01/10,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,8,0
24,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Female,38,0
31,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
26,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,1
54,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,1
31,01/01/10,Private,1st-4th,2,Never-married,White,Male,37,0
39,01/01/10,Private,12th,8,Married-spouse-absent,Black,Male,45,0
22,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
31,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
68,01/01/10,Private,5th-6th,3,Separated,White,Male,12,0
59,01/01/10,Federal-gov,10th,6,Divorced,White,Female,37,0
35,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,45,0
25,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
23,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
35,01/01/10,Private,Some-college,10,Divorced,White,Male,60,0
17,01/01/10,State-gov,10th,6,Never-married,White,Male,30,0
19,01/01/10,Private,Some-college,10,Never-married,White,Male,45,0
53,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,55,1
59,01/01/10,Private,5th-6th,3,Divorced,White,Female,40,0
37,01/01/10,Private,HS-grad,9,Never-married,White,Female,37,0
74,01/01/10,Self-emp-not-inc,HS-grad,9,Widowed,White,Male,20,0
28,01/01/10,Private,Some-college,10,Never-married,White,Male,50,0
40,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
30,01/01/10,Private,Some-college,10,Married-spouse-absent,White,Male,40,0
20,01/01/10,Private,Some-college,10,Never-married,Black,Male,40,0
80,01/01/10,Private,Prof-school,15,Married-civ-spouse,White,Male,35,1
51,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,0
17,01/01/10,Private,10th,6,Never-married,White,Male,15,0
37,01/01/10,Federal-gov,Bachelors,13,Married-civ-spouse,White,Male,40,0
19,01/01/10,?,HS-grad,9,Never-married,Black,Female,24,0
58,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
57,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
37,01/01/10,Private,Some-college,10,Divorced,White,Male,40,0
23,01/01/10,Federal-gov,Some-college,10,Never-married,Amer-Indian-Eskimo,Male,40,0
36,01/01/10,Private,Bachelors,13,Never-married,White,Female,32,0
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
30,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Female,40,0
30,01/01/10,Private,HS-grad,9,Never-married,White,Female,24,0
41,01/01/10,Private,Prof-school,15,Married-civ-spouse,White,Male,65,1
57,01/01/10,?,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male,60,1
23,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
40,01/01/10,Private,Prof-school,15,Never-married,White,Female,50,1
53,01/01/10,Private,HS-grad,9,Widowed,Black,Female,40,0
31,01/01/10,State-gov,Some-college,10,Never-married,White,Male,13,0
41,01/01/10,?,5th-6th,3,Married-civ-spouse,White,Male,40,0
36,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
30,01/01/10,Private,12th,8,Divorced,White,Female,40,0
44,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
36,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
42,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,40,1
48,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,30,0
22,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
38,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
31,01/01/10,Private,HS-grad,9,Never-married,White,Male,50,0
32,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
35,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,0
21,01/01/10,Private,Some-college,10,Never-married,White,Male,43,0
26,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
19,01/01/10,Local-gov,HS-grad,9,Never-married,Black,Female,40,0
43,01/01/10,Private,HS-grad,9,Married-AF-spouse,Black,Female,42,1
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,60,0
30,01/01/10,Private,Bachelors,13,Never-married,White,Male,10,0
52,01/01/10,Private,10th,6,Married-civ-spouse,White,Male,45,0
38,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,40,1
28,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,46,1
57,01/01/10,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,White,Male,40,0
51,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
50,01/01/10,Private,9th,5,Married-civ-spouse,White,Male,48,0
32,01/01/10,Private,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,50,1
32,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,48,1
37,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
69,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,33,0
33,01/01/10,?,Some-college,10,Divorced,Amer-Indian-Eskimo,Male,30,0
37,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,1
36,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
47,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,45,1
63,01/01/10,Private,10th,6,Married-civ-spouse,White,Male,40,0
21,01/01/10,Private,Some-college,10,Never-married,White,Male,65,0
17,01/01/10,Private,HS-grad,9,Never-married,White,Male,35,0
56,01/01/10,Private,HS-grad,9,Separated,White,Male,40,0
90,01/01/10,Local-gov,Assoc-acdm,12,Married-civ-spouse,Asian-Pac-Islander,Male,20,0
27,01/01/10,Private,Some-college,10,Divorced,White,Female,38,0
38,01/01/10,Private,HS-grad,9,Divorced,White,Female,20,0
33,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,50,0
26,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
20,01/01/10,Private,Some-college,10,Never-married,White,Female,35,0
42,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
55,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
32,01/01/10,State-gov,Some-college,10,Married-civ-spouse,Black,Female,40,0
66,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
66,01/01/10,Local-gov,Doctorate,16,Divorced,White,Female,40,0
49,01/01/10,Private,Some-college,10,Divorced,White,Female,40,0
34,01/01/10,Private,HS-grad,9,Divorced,Black,Male,45,0
38,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
40,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,40,0
22,01/01/10,Federal-gov,Assoc-acdm,12,Never-married,White,Male,20,0
46,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40,0
29,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,50,0
19,01/01/10,Private,12th,8,Never-married,Amer-Indian-Eskimo,Male,20,0
71,01/01/10,?,HS-grad,9,Widowed,White,Female,40,0
37,01/01/10,Local-gov,Bachelors,13,Divorced,White,Female,35,0
52,01/01/10,Local-gov,Masters,14,Never-married,White,Male,32,1
27,01/01/10,Private,Masters,14,Never-married,White,Female,46,0
52,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Female,40,0
31,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
37,01/01/10,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,50,1
28,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
25,01/01/10,Private,7th-8th,4,Married-civ-spouse,White,Male,40,0
31,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,0
29,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
45,01/01/10,Private,HS-grad,9,Widowed,White,Female,35,0
69,01/01/10,Private,7th-8th,4,Married-civ-spouse,White,Male,20,0
50,01/01/10,Private,11th,7,Married-civ-spouse,Black,Male,40,0
54,01/01/10,State-gov,Doctorate,16,Married-civ-spouse,White,Male,46,1
17,01/01/10,Private,9th,5,Never-married,White,Female,20,0
34,01/01/10,Private,HS-grad,9,Never-married,Asian-Pac-Islander,Male,35,1
32,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Female,5,0
23,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
66,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,45,1
61,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
55,01/01/10,Private,Some-college,10,Divorced,White,Female,40,0
24,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
30,01/01/10,Private,HS-grad,9,Divorced,White,Male,30,0
49,01/01/10,Private,Assoc-voc,11,Divorced,White,Male,45,1
21,01/01/10,?,Some-college,10,Never-married,White,Female,3,0
56,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,50,1
25,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
49,01/01/10,Private,Bachelors,13,Divorced,White,Male,40,0
58,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
40,01/01/10,Federal-gov,Bachelors,13,Never-married,White,Male,40,0
62,01/01/10,Private,Masters,14,Divorced,White,Female,45,0
54,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,25,1
34,01/01/10,Self-emp-not-inc,Assoc-voc,11,Never-married,White,Female,40,0
18,01/01/10,Private,10th,6,Never-married,White,Male,30,0
28,01/01/10,?,11th,7,Never-married,Black,Female,40,0
32,01/01/10,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,40,0
22,01/01/10,Local-gov,Bachelors,13,Never-married,White,Female,35,0
34,01/01/10,State-gov,Bachelors,13,Never-married,White,Male,48,0
53,01/01/10,?,Bachelors,13,Married-civ-spouse,White,Male,30,1
47,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
19,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
41,01/01/10,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,55,1
46,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Female,40,0
56,01/01/10,Self-emp-not-inc,7th-8th,4,Divorced,White,Male,20,0
42,01/01/10,Private,HS-grad,9,Divorced,Black,Female,40,0
25,01/01/10,Private,Bachelors,13,Never-married,White,Female,35,0
42,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,50,0
43,01/01/10,Private,Bachelors,13,Divorced,White,Female,40,1
17,01/01/10,Private,11th,7,Never-married,White,Female,12,0
57,01/01/10,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,40,1
40,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,50,1
62,01/01/10,Local-gov,HS-grad,9,Widowed,White,Female,40,0
20,01/01/10,Private,Some-college,10,Never-married,White,Male,16,0
47,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,0
40,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
44,01/01/10,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Female,40,1
48,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,55,0
39,01/01/10,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,White,Male,60,1
46,01/01/10,Local-gov,Some-college,10,Married-civ-spouse,Black,Male,40,1
72,01/01/10,Self-emp-inc,Prof-school,15,Married-civ-spouse,White,Male,50,1
53,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,30,0
47,01/01/10,Federal-gov,Some-college,10,Married-civ-spouse,White,Male,40,1
40,01/01/10,Self-emp-not-inc,HS-grad,9,Divorced,White,Male,45,0
34,01/01/10,Private,HS-grad,9,Separated,Asian-Pac-Islander,Male,40,0
41,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
41,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
20,01/01/10,Private,Some-college,10,Never-married,White,Male,35,0
42,01/01/10,Self-emp-inc,1st-4th,2,Married-civ-spouse,White,Male,60,0
54,01/01/10,Local-gov,Bachelors,13,Never-married,White,Male,50,0
39,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Female,40,0
37,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
59,01/01/10,Private,Doctorate,16,Married-civ-spouse,White,Male,40,0
69,01/01/10,Private,5th-6th,3,Married-civ-spouse,White,Male,40,0
24,01/01/10,Private,Bachelors,13,Never-married,Black,Female,35,0
36,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,1
21,01/01/10,?,Some-college,10,Never-married,White,Male,30,0
68,01/01/10,?,HS-grad,9,Widowed,White,Male,32,0
20,01/01/10,Private,Some-college,10,Separated,White,Male,40,0
26,01/01/10,Self-emp-not-inc,Assoc-voc,11,Never-married,White,Female,35,0
48,01/01/10,Private,12th,8,Widowed,White,Female,50,0
39,01/01/10,Self-emp-inc,Prof-school,15,Married-civ-spouse,White,Male,50,1
21,01/01/10,Private,Assoc-acdm,12,Never-married,White,Female,18,0
22,01/01/10,Private,HS-grad,9,Never-married,White,Female,42,0
34,01/01/10,Private,Assoc-voc,11,Divorced,White,Female,40,0
33,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,45,1
46,01/01/10,Private,9th,5,Married-civ-spouse,White,Male,40,0
47,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,1
65,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
23,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
28,01/01/10,Private,Some-college,10,Never-married,White,Female,30,0
34,01/01/10,Self-emp-not-inc,HS-grad,9,Divorced,White,Male,60,1
20,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
28,01/01/10,Private,11th,7,Never-married,White,Male,40,0
52,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,60,0
40,01/01/10,State-gov,Masters,14,Married-civ-spouse,Asian-Pac-Islander,Female,38,1
22,01/01/10,Private,Bachelors,13,Never-married,White,Female,7,0
29,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,45,0
31,01/01/10,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,60,0
42,01/01/10,Federal-gov,Masters,14,Married-civ-spouse,White,Male,40,1
38,01/01/10,Private,HS-grad,9,Never-married,Black,Female,40,0
22,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,70,1
21,01/01/10,?,Some-college,10,Never-married,White,Male,40,0
43,01/01/10,Private,9th,5,Married-civ-spouse,White,Male,40,0
43,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,50,1
33,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,0
17,01/01/10,Self-emp-inc,10th,6,Never-married,Black,Male,35,0
54,01/01/10,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,White,Male,50,1
45,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
55,01/01/10,Local-gov,10th,6,Married-civ-spouse,White,Male,45,0
51,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,35,1
65,01/01/10,Federal-gov,10th,6,Divorced,White,Male,40,0
21,01/01/10,Private,Bachelors,13,Never-married,Asian-Pac-Islander,Female,45,0
40,01/01/10,Private,HS-grad,9,Widowed,Black,Female,40,0
58,01/01/10,Private,Some-college,10,Never-married,Black,Female,37,0
53,01/01/10,Federal-gov,HS-grad,9,Widowed,White,Female,58,0
39,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,50,1
56,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
37,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,0
44,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
49,01/01/10,Private,9th,5,Separated,White,Male,38,0
